timestamp_ns,bid,ask,price,mid_ema,price_ema
1741805108045993,82673.7188,82684.2266,82684.2266,82684.2031,82685.0234
1741805108495605,82674.2891,82674.2969,82674.2891,82683.3125,82684.0547
1741805108731871,82673.4609,82681.2578,82681.2578,82683.0312,82683.9219
1741805109008061,82674.5469,82674.5625,82674.5625,82682.5625,82683.4062
1741805109013217,82674.5469,82674.5625,82674.5625,82682.5547,82683.3984
1741805109191521,82673.4609,82673.4688,82673.4688,82682.2344,82683.0469
1741805109503029,82673.4609,82673.4688,82673.4688,82681.6875,82682.4531
1741805109763079,82673.4609,82673.4688,82673.4688,82681.2578,82681.9844
1741805109860906,82673.6875,82674.7422,82674.7422,82681.1172,82681.8438
1741805110028867,82673.6875,82681.1406,82681,82680.9922,82681.8125
1741805110570452,82680.3281,82680.3438,82680.3281,82680.9219,82681.6484
1741805110610759,82680.3281,82687.8203,82680.3438,82680.9453,82681.6406
1741805110633715,82687.8125,82687.8203,82687.8203,82680.9766,82681.6719
1741805110798393,82687.8125,82687.8203,82687.8203,82681.2031,82681.875
1741805111100073,82689.25,82689.2578,82689.2578,82681.6875,82682.3203
1741805111173355,82694.2578,82697.3203,82697.3203,82681.8906,82682.5391
1741805111919723,82694.6328,82694.6406,82694.6406,82683.7969,82684.3438
1741805111924675,82694.6328,82694.6406,82694.6406,82683.8047,82684.3516
1741805112018203,82694.6328,82694.6406,82694.6406,82684.0078,82684.5469
1741805112118645,82694.6328,82694.6406,82694.6406,82684.2188,82684.75
1741805112166104,82694.6328,82694.6406,82694.6406,82684.3203,82684.8438
1741805112203689,82694.6328,82694.6406,82694.6406,82684.3984,82684.9141
1741805112296668,82694.6328,82694.6406,82694.6406,82684.5859,82685.0938
1741805112556542,82694.6328,82694.6406,82694.6406,82685.1094,82685.5938
1741805112617405,82694.6328,82694.6406,82694.6406,82685.2266,82685.7031
1741805113184839,82694.6328,82694.6406,82694.6328,82686.2969,82686.7188
1741805113320024,82694.6328,82694.6406,82694.6406,82686.5234,82686.9297
1741805113740610,82694.6328,82694.6406,82694.6406,82687.2031,82687.5781
1741805113911245,82694.6328,82694.6406,82694.6406,82687.4531,82687.8203
1741805114108626,82694.6328,82694.6406,82694.6328,82687.7344,82688.0859
1741805114261729,82694.6328,82694.6406,82694.6406,82687.9453,82688.2891
1741805114531023,82695.2812,82699.6406,82699.6406,82688.4609,82688.8984
1741805114715456,82695.5312,82699.9922,82699.9922,82688.8047,82689.3047
1741805114786513,82699.9922,82701.2422,82700,82688.9688,82689.4531
1741805114795289,82701.2266,82706.6719,82701.2422,82688.9922,82689.4766
1741805114804478,82706.6562,82709.1406,82706.6719,82689.0234,82689.5078
1741805114862239,82709.1328,82709.1406,82709.1406,82689.2578,82689.7344
1741805114908002,82709.1484,82713.8438,82711.9297,82689.4609,82689.9375
1741805114911913,82711.5078,82713.8438,82711.5078,82689.4766,82689.9531
1741805115002285,82711.2266,82724.25,82713.8438,82689.9844,82690.3828
1741805116037110,82734.9531,82734.9609,82734.9531,82699.2891,82699.6094
1741805116063622,82727.9297,82727.9375,82727.9375,82699.4375,82699.7578
1741805116722592,82727.9297,82727.9375,82727.9297,82703.1953,82703.4688
1741805117001234,82718.4375,82718.4531,82718.4375,82704.0469,82704.3047
1741805117063253,82715.6719,82717.6562,82717.6484,82704.2031,82704.4688
1741805117196902,82719.3828,82734.0703,82734.0703,82704.8047,82705.2578
1741805117789180,82711.3828,82718.6172,82718.6094,82706.0156,82706.8359
1741805117916910,82706.0234,82718.4219,82706.0234,82706.1719,82706.8125
1741805117937258,82705.5391,82718.3828,82705.6562,82706.1953,82706.8047
1741805117950222,82705.5391,82718.2422,82705.5469,82706.2109,82706.8047
1741805117960262,82705.5391,82717.9219,82705.5391,82706.2188,82706.8047
1741805117970146,82705.5391,82717.7266,82705.5469,82706.2266,82706.8047
1741805117983900,82704.8984,82717.7109,82705.5625,82706.2422,82706.8047
1741805117994486,82704.8984,82717.6875,82704.8984,82706.25,82706.7969
1741805118014751,82704.8906,82710.1719,82704.9062,82706.2578,82706.7891
1741805118023672,82704.8906,82710.1484,82704.9219,82706.2578,82706.7891
1741805118064259,82702.0391,82704.8594,82704.8594,82706.2344,82706.7734
1741805118202782,82705.5234,82705.5312,82705.5234,82706.2188,82706.7422
1741805118348116,82699.7031,82709.2969,82699.7109,82706.1719,82706.5391
1741805118372825,82699.7109,82708.0781,82699.7109,82706.1641,82706.5078
1741805118400804,82695.2969,82707.8594,82699.7109,82706.1406,82706.4688
1741805118400995,82695.2969,82707.8672,82707.8594,82706.1406,82706.4688
1741805118411355,82696.2734,82707.8438,82699.7188,82706.1328,82706.4531
1741805118450180,82696.2734,82707.7578,82702.2422,82706.1016,82706.4219
1741805118577860,82696.2734,82696.2812,82696.2734,82705.8516,82706.1641
1741805120228052,82694.6328,82694.6406,82694.6406,82702.1484,82702.3594
1741805120562464,82694.6406,82704.1172,82694.6484,82701.9609,82701.8438
1741805120649152,82697.1797,82707.6406,82707.6406,82701.9688,82701.9453
1741805120661095,82697.2031,82712.8828,82712.8672,82701.9766,82701.9688
1741805121229722,82704.6094,82710.2812,82705.8672,82702.6016,82702.4141
1741805121563341,82697.1406,82697.1484,82697.1484,82702.2344,82702.0625
1741805121601906,82697.1406,82704.6016,82697.1484,82702.2266,82702.0234
1741805122189752,82701.5703,82711.25,82701.5781,82702.7188,82701.9688
1741805122533621,82703.7188,82712.75,82703.7266,82703.1016,82702.0859
1741805122966320,82697.1484,82703.7266,82703.7188,82702.8672,82702.2266
1741805123795641,82694.6328,82694.6406,82694.6406,82701.5,82700.9688
1741805124242453,82697.3594,82697.3672,82697.3672,82701.1328,82700.6484
1741805124972451,82704.1328,82704.1406,82704.1406,82701.5703,82701.1562
1741805124987900,82704.1328,82704.1406,82704.1406,82701.5781,82701.1641
1741805125485376,82704.1328,82704.1406,82704.1406,82701.8359,82701.4609
1741805126045628,82704.1328,82704.1406,82704.1406,82702.0938,82701.7578
1741805126316222,82704.1328,82710.1094,82704.1406,82702.3672,82701.8906
1741805126316590,82704.1328,82710.1094,82710.1094,82702.3672,82701.8906
1741805126570245,82704.1328,82704.1406,82704.1328,82702.4609,82702.0078
1741805127295932,82710.5938,82710.6016,82710.6016,82703.6406,82703.2578
1741805127507437,82712.7734,82720.0938,82712.7812,82704.1797,82703.6641
1741805127528106,82719.5703,82728.4766,82726.0469,82704.2578,82703.7578
1741805127550877,82719.5703,82722.4297,82719.5703,82704.3359,82703.8281
1741805127619978,82721.6406,82729.8203,82722.4297,82704.6328,82704.0859
1741805128628037,82731.9688,82731.9766,82731.9688,82710.1406,82709.7109
1741805128790117,82722.4609,82722.4688,82722.4609,82710.5391,82710.125
1741805129509439,82722.4609,82722.4688,82722.4688,82712.2578,82711.8984
1741805131049258,82723.6406,82726.1562,82723.6484,82716.1484,82715.5156
1741805131228621,82720.4531,82726.1562,82723.4609,82716.4062,82715.7969
1741805131563329,82719.5703,82719.5781,82719.5781,82716.6172,82716.0469
1741805131911988,82720.6797,82726.1562,82720.6875,82717.0938,82716.3672
1741805133137971,82721.0078,82721.0234,82721.0234,82718.0547,82717.5078
1741805133780012,82719.5703,82719.5781,82719.5781,82718.25,82717.7734
1741805134004603,82719.5703,82719.5781,82719.5781,82718.3125,82717.8516
1741805134418038,82719.5703,82719.5781,82719.5703,82718.4141,82717.9922
1741805135276417,82719.5703,82719.5781,82719.5703,82718.6172,82718.2656
1741805136016917,82719.5703,82719.5781,82719.5781,82718.7578,82718.4609
1741805136351852,82719.5703,82719.5781,82719.5781,82718.8125,82718.5391
1741805136597340,82719.5703,82719.5781,82719.5781,82718.8516,82718.5938
1741805137722925,82729.7734,82729.7812,82729.7734,82721.3125,82721.1094
1741805138309449,82723.0234,82732.1406,82732.1328,82722.0469,82722.4062
1741805139092260,82729.2109,82729.4688,82729.4609,82723.1875,82723.5078
1741805139515454,82722.2734,82729.2188,82729.2109,82723.4062,82723.9922
1741805139563333,82719.5703,82724.9531,82724.9375,82723.3984,82724
1741805140711983,82720.8828,82726.2422,82726.2422,82723.4375,82724.5156
1741805141206619,82722.4688,82726.2031,82726.2031,82723.5234,82724.6797
1741805141560657,82719.7812,82724.8438,82724.8438,82723.4375,82724.6875
1741805141570773,82722.6328,82724.7969,82722.6406,82723.4375,82724.6797
1741805142052009,82726.2266,82726.2422,82726.2422,82723.7031,82724.8281
1741805142184668,82726.8906,82735.7422,82735.7422,82723.9062,82725.1172
1741805142265112,82727,82735.7422,82727,82724.0234,82725.1484
1741805144298098,82725.8125,82725.8203,82725.8203,82724.75,82725.4219
1741805144312792,82727.3984,82727.4062,82727.3984,82724.7578,82725.4297
1741805144316851,82725.8125,82727.4062,82725.8281,82724.7578,82725.4297
1741805144536791,82725.8125,82731.0938,82725.8203,82724.9219,82725.4453
1741805145081164,82725.8125,82725.8203,82725.8125,82725.0156,82725.4844
1741805145490075,82725.8125,82725.8203,82725.8203,82725.0781,82725.5156
1741805146108319,82725.8125,82725.8203,82725.8203,82725.1719,82725.5547
1741805146390253,82725.8125,82725.8203,82725.8203,82725.2109,82725.5703
1741805147013954,82729.3281,82735.4688,82735.4609,82726.1094,82726.8047
1741805148177251,82731.6094,82741.1172,82736.4922,82728.4922,82729.0547
1741805148337318,82731.1797,82737.7578,82731.1797,82728.6797,82729.125
1741805149318783,82731.9922,82732,82732,82729.3281,82729.6875
1741805149461015,82731.9922,82732,82732,82729.4062,82729.75
1741805150021752,82732.6562,82740.5938,82740.5781,82730.2188,82730.9609
1741805150036361,82732.7031,82740.5938,82740.5938,82730.2344,82730.9922
1741805150495796,82732.75,82739.4688,82739.4609,82730.7734,82731.7734
1741805151056855,82732.75,82739.4609,82732.7578,82731.375,82731.8828
1741805152048556,82735.8438,82735.8516,82735.8438,82732.2578,82732.6719
1741805152063438,82735.8438,82735.8516,82735.8516,82732.2656,82732.6797
1741805152089239,82735.8438,82735.8516,82735.8516,82732.2812,82732.6953
1741805152251004,82735.8438,82740.7266,82735.8516,82732.4766,82732.7969
1741805152370272,82735.8438,82735.8516,82735.8438,82732.5547,82732.8672
1741805153057074,82727.8906,82727.8984,82727.8984,82731.9141,82732.1875
1741805153457269,82728.2031,82735.6406,82735.6406,82731.9141,82732.4609
1741805154792945,82731.2578,82731.2734,82731.2734,82731.7422,82732.1406
1741805155028445,82731.2578,82736.1094,82731.2734,82731.8359,82732.1016
1741805155261629,82731.2578,82731.2734,82731.2734,82731.8125,82732.0625
1741805155731041,82731.2578,82731.2734,82731.2734,82731.7578,82731.9922
1741805156244981,82731.2578,82731.2734,82731.2734,82731.7109,82731.9219
1741805156251579,82731.2578,82731.2734,82731.2578,82731.7109,82731.9219
1741805156612769,82726.25,82734.4297,82734.4219,82731.6094,82732.1016
1741805156673218,82726.25,82734.4375,82734.4297,82731.5938,82732.1328
1741805157473341,82728.6328,82740.4375,82734.5078,82732.0625,82732.5156
1741805158095872,82735.7422,82743.3906,82735.75,82733,82732.9219
1741805158525168,82747.8594,82747.8672,82747.8672,82734.2734,82734.2031
1741805158676313,82747.8594,82747.8672,82747.8672,82734.6875,82734.6172
1741805158955807,82747.8594,82747.8672,82747.8672,82735.4219,82735.3594
1741805159172026,82747.8594,82747.8672,82747.8672,82735.9609,82735.8984
1741805159365435,82747.8594,82747.8672,82747.8672,82736.4219,82736.3594
1741805159748917,82747.8672,82747.8828,82747.8828,82737.2969,82737.2422
1741805160223983,82749.9688,82749.9766,82749.9766,82738.5,82738.4531
1741805160263341,82749.9922,82750,82750,82738.5938,82738.5469
1741805160267171,82749.9922,82750,82750,82738.6016,82738.5547
1741805160349747,82749.9922,82750,82749.9922,82738.7891,82738.7422
1741805160419718,82749.9922,82750,82750,82738.9453,82738.8984
1741805160624249,82749.9922,82750,82750,82739.3984,82739.3516
1741805160640822,82749.9922,82750,82750,82739.4297,82739.3906
1741805160662126,82749.9922,82750,82750,82739.4766,82739.4375
1741805160662208,82749.9922,82750,82750,82739.4766,82739.4375
1741805160662397,82749.9922,82750,82750,82739.4766,82739.4375
1741805161205265,82749.9922,82750,82749.9922,82740.6172,82740.5859
1741805161777317,82749.9922,82750,82750,82741.6875,82741.6641
1741805162197838,82749.9922,82750,82749.9922,82742.3828,82742.3672
1741805162204991,82747.8594,82750,82749.9922,82742.3906,82742.375
1741805162339957,82747.8594,82747.8672,82747.8594,82742.5391,82742.5234
1741805162416505,82744.5938,82747.8672,82747.8594,82742.5938,82742.6016
1741805162535981,82739.3125,82744.6016,82744.5938,82742.5781,82742.6484
1741805162563433,82739.3125,82739.3203,82739.3203,82742.5625,82742.6328
1741805162598115,82739.3125,82745.7734,82745.7734,82742.5625,82742.6562
1741805162700749,82742.6016,82747.8438,82742.6094,82742.6172,82742.6562
1741805163706650,82748.7422,82748.75,82748.75,82743.8516,82743.8828
1741805163707967,82748.7422,82750,82750,82743.8516,82743.8828
1741805163814851,82749.9922,82750,82750,82743.9844,82744.0156
1741805164609802,82749.9922,82750,82749.9922,82744.9375,82744.9688
1741805164624258,82749.9922,82750,82750,82744.9531,82744.9844
1741805164628051,82749.9922,82750,82750,82744.9531,82744.9844
1741805164628533,82749.9922,82750,82750,82744.9531,82744.9844
1741805164629686,82749.9922,82750,82750,82744.9531,82744.9844
1741805164631763,82749.9922,82750,82750,82744.9531,82744.9844
1741805164744241,82749.9922,82750,82750,82745.0703,82745.0938
1741805164798193,82749.9922,82750,82750,82745.125,82745.1484
1741805164798413,82749.9922,82750,82750,82745.125,82745.1484
1741805164798936,82749.9922,82750,82750,82745.125,82745.1484
1741805164806109,82749.9922,82750,82750,82745.1328,82745.1562
1741805164806822,82749.9922,82750,82750,82745.1328,82745.1562
1741805164809249,82749.9922,82750,82750,82745.1328,82745.1562
1741805164809569,82749.9922,82750,82750,82745.1328,82745.1562
1741805164809910,82749.9922,82750,82750,82745.1328,82745.1562
1741805164809939,82749.9922,82750,82750,82745.1328,82745.1562
1741805164810523,82749.9922,82750,82750,82745.1328,82745.1562
1741805164810591,82749.9922,82750,82750,82745.1328,82745.1562
1741805164810723,82749.9922,82750,82750,82745.1328,82745.1562
1741805164810922,82749.9922,82750,82750,82745.1328,82745.1562
1741805164813061,82749.9922,82750,82750,82745.1328,82745.1562
1741805164814152,82749.9922,82750,82750,82745.1328,82745.1562
1741805164814309,82749.9922,82750,82750,82745.1328,82745.1562
1741805164816791,82749.9922,82750,82750,82745.1328,82745.1562
1741805164816946,82749.9922,82750,82750,82745.1328,82745.1562
1741805164818030,82749.9922,82750,82750,82745.1328,82745.1562
1741805164821718,82749.9922,82750,82750,82745.1328,82745.1562
1741805164904875,82749.9922,82750,82750,82745.2109,82745.2344
1741805164908510,82749.9922,82750,82750,82745.2109,82745.2344
1741805164914220,82749.9922,82750,82750,82745.2188,82745.2422
1741805164924345,82749.9922,82750,82750,82745.2266,82745.25
1741805164925157,82749.9922,82750,82750,82745.2266,82745.25
1741805164928024,82749.9922,82750,82750,82745.2266,82745.25
1741805164969241,82749.9922,82750,82750,82745.2656,82745.2891
1741805165031403,82749.9922,82750,82750,82745.3281,82745.3438
1741805165039182,82749.9922,82750,82750,82745.3359,82745.3516
1741805165230606,82749.9922,82750,82750,82745.5156,82745.5312
1741805165232322,82749.9922,82750,82750,82745.5156,82745.5312
1741805165281392,82749.9922,82750,82750,82745.5625,82745.5781
1741805165281691,82749.9922,82750,82750,82745.5625,82745.5781
1741805165281794,82749.9922,82750,82750,82745.5625,82745.5781
1741805165281936,82749.9922,82750,82750,82745.5625,82745.5781
1741805165283719,82749.9922,82750,82750,82745.5625,82745.5781
1741805165283986,82749.9922,82750,82750,82745.5625,82745.5781
1741805165284215,82749.9922,82750,82750,82745.5625,82745.5781
1741805165284931,82749.9922,82750,82750,82745.5625,82745.5781
1741805165284982,82749.9922,82750,82750,82745.5625,82745.5781
1741805165285142,82749.9922,82750,82750,82745.5625,82745.5781
1741805165285175,82749.9922,82750,82750,82745.5625,82745.5781
1741805165285515,82749.9922,82750,82750,82745.5625,82745.5781
1741805165285578,82749.9922,82750,82750,82745.5625,82745.5781
1741805165285966,82749.9922,82750,82750,82745.5625,82745.5781
1741805165286100,82749.9922,82750,82750,82745.5625,82745.5781
1741805165286219,82749.9922,82750,82750,82745.5625,82745.5781
1741805165287203,82749.9922,82750,82750,82745.5625,82745.5781
1741805165287315,82749.9922,82750,82750,82745.5625,82745.5781
1741805165287369,82749.9922,82750,82750,82745.5625,82745.5781
1741805165289034,82749.9922,82750,82750,82745.5625,82745.5781
1741805165289383,82749.9922,82750,82750,82745.5625,82745.5781
1741805165289649,82749.9922,82750,82750,82745.5625,82745.5781
1741805165289772,82749.9922,82750,82750,82745.5625,82745.5781
1741805165290869,82749.9922,82750,82750,82745.5625,82745.5781
1741805165292515,82749.9922,82750,82750,82745.5625,82745.5781
1741805165292657,82749.9922,82750,82750,82745.5625,82745.5781
1741805165293294,82749.9922,82750,82750,82745.5625,82745.5781
1741805165294371,82749.9922,82750,82750,82745.5625,82745.5781
1741805165294879,82749.9922,82750,82750,82745.5625,82745.5781
1741805165295252,82749.9922,82750,82750,82745.5625,82745.5781
1741805165295291,82749.9922,82750,82750,82745.5625,82745.5781
1741805165296441,82749.9922,82750,82750,82745.5625,82745.5781
1741805165298086,82749.9922,82750,82750,82745.5625,82745.5781
1741805165304467,82749.9922,82750,82750,82745.5703,82745.5859
1741805165593659,82758.0234,82758.0312,82758.0234,82746.2891,82746.3047
1741805165609822,82758.0234,82758.0312,82758.0234,82746.3281,82746.3438
1741805166043778,82758.0234,82758.0312,82758.0312,82747.3438,82747.3594
1741805166359478,82770.5078,82775.1094,82770.5234,82748.9531,82748.8203
1741805166388502,82775.1016,82775.1094,82775.1016,82749.1016,82748.9766
1741805166587380,82775.1016,82776.25,82775.1094,82750.1562,82750.0156
1741805166752907,82777.0234,82777.0312,82777.0234,82751.0469,82750.9062
1741805167271108,82777.0234,82781,82777.0312,82753.9453,82753.6172
1741805168307998,82787.0781,82789.4297,82789.4219,82761.0625,82761.0391
1741805168559621,82787.0781,82787.0938,82787.0781,82762.375,82762.3516
1741805168563558,82783.4766,82787.0781,82787.0781,82762.3906,82762.3672
1741805168945829,82783.4766,82783.4922,82783.4766,82764,82763.9844
1741805169304632,82775.2188,82775.2266,82775.2188,82764.8047,82764.7891
1741805169704000,82768.9531,82768.9609,82768.9531,82765.1328,82765.125
1741805170076366,82758.2891,82758.2969,82758.2891,82764.625,82764.6172
1741805170094670,82758.2891,82758.2969,82758.2891,82764.6016,82764.5938
1741805170662408,82758.2891,82758.2969,82758.2891,82763.8828,82763.875
1741805170663184,82758.2891,82758.2969,82758.2891,82763.8828,82763.875
1741805171009651,82751.7109,82751.7188,82751.7188,82763.0391,82763.0312
1741805171197005,82751.8281,82751.8438,82751.8281,82762.6172,82762.6094
1741805171199687,82751.8281,82760.6875,82751.8438,82762.6172,82762.6016
1741805171456864,82751.8281,82751.8438,82751.8438,82762.0625,82762.0469
1741805171590267,82751.8281,82751.8438,82751.8438,82761.7891,82761.7734
1741805171668441,82751.8281,82751.8438,82751.8281,82761.6328,82761.6172
1741805171913663,82743.8594,82751.3672,82751.3672,82760.9453,82761.1172
1741805172084938,82743.8594,82743.8672,82743.8672,82760.3594,82760.5234
1741805172147727,82743.8594,82743.8672,82743.8594,82760.1484,82760.3125
1741805172189583,82735.7578,82735.7734,82735.7734,82759.9453,82760.1094
1741805172287667,82735.7578,82735.7734,82735.7734,82759.4688,82759.6328
1741805172942763,82735.7578,82735.7734,82735.7734,82756.3594,82756.5078
1741805173828424,82733.5938,82741.8828,82733.6016,82753.0625,82752.4531
1741805174008028,82733.5938,82733.6016,82733.6016,82752.3594,82751.7734
1741805174058260,82733.5938,82733.6016,82733.6016,82752.1719,82751.5938
1741805175542480,82733.5938,82733.6016,82733.6016,82746.6562,82746.25
1741805175725190,82733.5938,82733.6016,82733.6016,82746.1797,82745.7891
1741805175949029,82733.5938,82733.6016,82733.6016,82745.6172,82745.2422
1741805176092499,82733.5938,82733.6016,82733.6016,82745.2734,82744.9062
1741805176403176,82741.1406,82741.1484,82741.1484,82745.0156,82744.6719
1741805176752516,82741.1406,82741.1484,82741.1484,82744.7422,82744.4219
1741805176760489,82741.1406,82741.1484,82741.1484,82744.7344,82744.4141
1741805177659926,82741.1406,82741.1484,82741.1484,82744.0859,82743.8281
1741805177767682,82741.1406,82741.1484,82741.1484,82744.0234,82743.7734
1741805177864934,82741.1406,82741.1484,82741.1406,82743.9688,82743.7188
1741805178163161,82736.2891,82740.4297,82736.3125,82743.6328,82743.2734
1741805178176823,82733.5938,82740.3438,82736.2812,82743.6172,82743.2578
1741805178215938,82734.7109,82739.7422,82739.7422,82743.5703,82743.2266
1741805178620612,82734.7266,82738.9688,82738.9297,82743.0234,82742.875
1741805179417026,82736.0781,82736.0938,82736.0938,82741.9219,82741.7969
1741805179741765,82736.0781,82736.0938,82736.0938,82741.5391,82741.4297
1741805180609049,82734.8125,82736.0781,82736.0781,82740.4844,82740.5
1741805181136875,82734.7266,82736.1094,82736.1094,82739.9531,82740.0391
1741805181576910,82734.7422,82736.1094,82735.9531,82739.5547,82739.6797
1741805182676392,82735.9062,82735.9219,82735.9219,82738.7578,82738.8516
1741805182729325,82735.9062,82735.9219,82735.9219,82738.7266,82738.8203
1741805182973397,82735.9062,82735.9219,82735.9219,82738.5859,82738.6797
1741805183072268,82735.9062,82735.9219,82735.9062,82738.5312,82738.625
1741805184199780,82734.7188,82735.9219,82735.9219,82737.8047,82738.0156
1741805184507937,82736.5234,82747.0312,82747.0234,82738.0469,82738.5703
1741805185102109,82737.5,82743.4688,82743.4688,82738.3359,82739.1562
1741805185438385,82743.4609,82743.4688,82743.4609,82738.6797,82739.4453
1741805185567266,82743.4609,82743.4688,82743.4688,82738.8047,82739.5469
1741805186227674,82743.4609,82743.4688,82743.4609,82739.4219,82740.0625
1741805186544650,82737.5078,82737.5234,82737.5234,82739.3047,82739.8984
1741805186747452,82738.3594,82738.3828,82738.3672,82739.2656,82739.8359
1741805186991968,82738.3594,82738.3672,82738.3594,82739.2188,82739.7656
1741805187003001,82738.3594,82738.3672,82738.3594,82739.2188,82739.7656
1741805187014751,82738.3594,82738.3672,82738.3594,82739.2188,82739.7656
1741805187040654,82737.5078,82738.3672,82738.3594,82739.2109,82739.7578
1741805187253963,82734.7188,82737.5234,82737.5078,82739.0781,82739.6641
1741805187265949,82728.0234,82734.7266,82734.7188,82739.0625,82739.6484
1741805187344543,82728.5312,82733.9688,82728.5391,82738.9375,82739.4766
1741805187493387,82728.0078,82728.0312,82728.0234,82738.6094,82739.1328
1741805187522190,82722.4688,82722.4766,82722.4766,82738.5156,82739.0391
1741805187563326,82722.4688,82722.4766,82722.4766,82738.3828,82738.9062
1741805187864814,82722.4688,82722.4766,82722.4766,82737.4219,82737.9141
1741805187879445,82722.4688,82722.4766,82722.4766,82737.375,82737.8672
1741805188382272,82722.4688,82722.4766,82722.4688,82735.875,82736.3203
1741805188708682,82719.5703,82719.5781,82719.5703,82734.8125,82735.2266
1741805188948445,82719.5703,82719.5781,82719.5781,82734.0781,82734.4766
1741805189409713,82719.5703,82719.5781,82719.5703,82732.7422,82733.1016
1741805189489391,82710.0703,82711.5,82711.4922,82732.3906,82732.7578
1741805189500077,82700.5703,82711.4922,82710.0703,82732.3359,82732.7109
1741805189563803,82700,82700.0078,82700.0078,82731.9219,82732.2969
1741805189705718,82700,82700.5781,82700.0078,82731.0234,82731.3828
1741805190616604,82710.2109,82710.2188,82710.2188,82727.2344,82727.5234
1741805191691817,82710.2109,82710.2188,82710.2109,82723.5781,82723.7969
1741805192409125,82704.2891,82704.2969,82704.2969,82720.8125,82721
1741805192520938,82704.2891,82704.2969,82704.2969,82720.4453,82720.625
1741805193136330,82705.2812,82705.2891,82705.2812,82718.5781,82718.7344
1741805193406525,82704.8516,82704.8594,82704.8594,82717.8359,82717.9844
1741805193517630,82704.8516,82704.8594,82704.8594,82717.5469,82717.6953
1741805193562726,82704.2891,82704.8594,82704.8516,82717.4297,82717.5781
1741805194794485,82704.8516,82704.8594,82704.8594,82714.3359,82714.4453
1741805195589253,82704.8516,82704.8594,82704.8594,82712.8281,82712.9219
1741805196198355,82717.5938,82717.6016,82717.5938,82713.4062,82713.4922
1741805196810753,82717.5938,82717.6016,82717.6016,82713.9219,82713.9922
1741805197791044,82717.6016,82717.6094,82717.6094,82714.6484,82714.7031
1741805197835619,82717.6016,82717.6094,82717.6094,82714.6719,82714.7266
1741805198063527,82712.8125,82714.2266,82714.2266,82714.6172,82714.7031
1741805198880386,82713.2422,82713.25,82713.25,82714.3906,82714.4688
1741805199447711,82713.2266,82713.2422,82713.2422,82714.2578,82714.3281
1741805199885385,82713.2266,82713.2422,82713.2422,82714.1719,82714.2344
1741805200161557,82713.2266,82713.2422,82713.2422,82714.1172,82714.1797
1741805200589556,82713.2266,82713.2422,82713.2266,82714.0391,82714.1016
1741805200796709,82713.2266,82713.2422,82713.2266,82714.0078,82714.0625
1741805201626048,82713.2266,82713.2422,82713.2266,82713.8828,82713.9219
1741805201718766,82704.8516,82705.8984,82705.8906,82713.7266,82713.7734
1741805201728841,82704.8516,82704.8594,82704.8516,82713.7109,82713.7578
1741805202067123,82698.7812,82698.7891,82698.7891,82712.7031,82712.7422
1741805202285384,82698.7812,82698.7891,82698.7891,82712.0938,82712.1328
1741805202301994,82698.7812,82698.7891,82698.7891,82712.0469,82712.0859
1741805202642699,82698.7812,82698.7891,82698.7812,82711.1406,82711.1797
1741805202678748,82698.7812,82698.7891,82698.7891,82711.0547,82711.0938
1741805202777088,82698.7812,82698.7891,82698.7812,82710.8125,82710.8516
1741805202825865,82690.8672,82690.8828,82690.8828,82710.6172,82710.6562
1741805203180132,82690.8594,82690.8828,82690.8672,82709.2188,82709.2578
1741805203263141,82682.0469,82688.7812,82682.0469,82708.8203,82708.8047
1741805203277459,82680.8125,82686.0078,82680.9531,82708.75,82708.7266
1741805203282676,82680.5625,82683.3828,82680.5625,82708.7188,82708.6953
1741805203290177,82680.5625,82681.3125,82680.5625,82708.6797,82708.6562
1741805203292731,82680.5625,82680.7109,82680.5625,82708.6641,82708.6406
1741805203293005,82680.5625,82680.7109,82680.5625,82708.6641,82708.6406
1741805203294218,82680.5625,82680.7109,82680.5625,82708.6562,82708.6328
1741805203294444,82680.5625,82680.7109,82680.5625,82708.6562,82708.6328
1741805203295474,82680.5625,82680.5703,82680.5625,82708.6484,82708.625
1741805203299557,82680.5469,82680.5703,82680.5469,82708.625,82708.6016
1741805203299933,82680.5469,82680.5703,82680.5469,82708.625,82708.6016
1741805203300138,82680.5469,82680.5703,82680.5469,82708.625,82708.6016
1741805203300181,82680.5469,82680.5703,82680.5469,82708.625,82708.6016
1741805203300673,82680.5469,82680.5703,82680.5469,82708.625,82708.6016
1741805203301666,82680.5469,82680.5625,82680.5469,82708.6172,82708.5938
1741805203305243,82680.5469,82680.5625,82680.5469,82708.5938,82708.5703
1741805203369668,82680.5469,82680.5625,82680.5469,82708.2344,82708.2109
1741805203381515,82680.5469,82680.5625,82680.5469,82708.1719,82708.1484
1741805203389136,82680.5469,82680.5625,82680.5469,82708.1328,82708.1094
1741805203451628,82673.7422,82673.75,82673.7422,82707.7031,82707.6797
1741805203606285,82671,82672.2031,82672.1875,82706.5859,82706.5781
1741805204043665,82671,82671.0078,82671.0078,82703.4766,82703.4688
1741805204381932,82671,82671.0078,82671,82701.2812,82701.2734
1741805204382044,82666.1484,82671.0078,82671,82701.2812,82701.2734
1741805204428299,82662.6875,82666.1562,82666.1484,82700.9375,82700.9453
1741805204484693,82658.1406,82666.1328,82666.1172,82700.5,82700.5547
1741805205349315,82670.2109,82670.2188,82670.2188,82695.2656,82695.3125
